Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
validate_string,0.0,0.02,0.0020408163265306124
handler::ha_release_auto_increment,0.0,0.01,0.0020408163265306124
blk_mq_get_tag,0.0,0.02,0.0020212765957446813
irq_work_tick,0.0,0.01,0.0020202020202020206
PFS_thread::carry_memory_stat_alloc_delta,0.0,0.01,0.0020202020202020206
Sql_cmd_update::precheck,0.0,0.01,0.0020202020202020206
Item_sum::type,0.0,0.01,0.0020202020202020206
my_tmpdir,0.0,0.01,0.0020202020202020206
find_worst_seeks,0.0,0.02,0.002
dd::tables::Tables::update_object_key,0.0,0.01,0.002
xfs_mod_freecounter,0.0,0.01,0.002
create_table_info_t::normalize_table_name,0.0,0.01,0.002
xfs_alloc_cur_check,0.0,0.01,0.002
trans_rollback_implicit,0.0,0.01,0.00196078431372549
dd::cache::Local_multi_map<dd::Routine>::erase,0.0,0.01,0.0019587628865979385
PTI_text_literal_text_string::~PTI_text_literal_text_string,0.0,0.01,0.0019587628865979385
Optimize_table_order::recalculate_lateral_deps,0.0,0.01,0.0019587628865979385
Clone_persist_gtid::has_gtid,0.0,0.01,0.0019587628865979385
probe_sched_switch,0.0,0.02,0.001958762886597938
run_posix_cpu_timers,0.0,0.01,0.001938775510204082
log_buffer_close,0.0,0.02,0.0019387755102040817
lru_gen_add_folio,0.0,0.01,0.0019354838709677422
binlog::AtomicBgcTicket::load,0.0,0.01,0.0019191919191919194
Filesort::make_sortorder,0.0,0.01,0.0019191919191919194
handler::print_error,0.0,0.02,0.0019148936170212765
__x2apic_send_IPI_mask,0.0,0.01,0.0019047619047619048
dd::cache::Local_multi_map<dd::Charset>::erase,0.0,0.01,0.0019000000000000002
dirname_length,0.0,0.01,0.0019000000000000002
dd::cache::Local_multi_map<dd::Tablespace>::erase,0.0,0.01,0.0018947368421052633
irq_exit_rcu,0.0,0.01,0.0018750000000000001
my_message_sql,0.0,0.01,0.0018750000000000001
__dm_io_complete,0.0,0.01,0.0018750000000000001
change_protection_range,0.0,0.01,0.0018749999999999997
Gtid_state::generate_automatic_gtid,0.0,0.01,0.0018681318681318683
Query_log_event::starts_group,0.0,0.01,0.0018556701030927837
xfs_file_read_iter,0.0,0.01,0.0018556701030927837
submit_bio_noacct_nocheck,0.0,0.01,0.001847826086956522
Item::init_make_field,0.0,0.01,0.0018367346938775511
scsi_dma_map,0.0,0.02,0.0018279569892473116
bitmap_bits_set,0.0,0.01,0.0018181818181818184
init_tmp_table_share,0.0,0.01,0.0018181818181818184
net_write_command,0.0,0.01,0.0018181818181818182
trx_undo_insert_cleanup,0.0,0.02,0.0018000000000000004
thd_get_xid,0.0,0.01,0.0018000000000000002
Item_string::save_in_field_inner,0.0,0.01,0.0018000000000000002
__dd_dispatch_request,0.0,0.01,0.001772151898734177
mas_preallocate,0.0,0.01,0.0017647058823529412
blk_account_io_start,0.0,0.01,0.0017582417582417582
String::set_or_copy_aligned,0.0,0.02,0.0017525773195876293
trans_reset_one_shot_chistics,0.0,0.01,0.0017525773195876289
should_we_balance,0.0,0.01,0.0017346938775510206
dd::cache::Local_multi_map<dd::Resource_group>::erase,0.0,0.01,0.0017346938775510206
__vdso_time,0.0,0.01,0.0017204301075268817
Item_num_op::set_numeric_type,0.0,0.01,0.0017171717171717174
THD::inc_status_sort_scan,0.0,0.01,0.0017171717171717174
THD::disable_low_level_commit_ordering,0.0,0.01,0.0017171717171717174
btr_cur_del_mark_set_clust_rec,0.0,0.01,0.0017142857142857144
mas_store_prealloc,0.0,0.02,0.001707317073170732
wake_q_add_safe,0.0,0.01,0.0017000000000000001
dd::cache::Dictionary_client::release<dd::Abstract_table>,0.0,0.01,0.001694915254237288
xfs_inode_to_log_dinode,0.0,0.01,0.0016842105263157896
mem_cgroup_css_rstat_flush,0.0,0.01,0.0016842105263157896
std::ostream::sentry::sentry,0.0,0.01,0.0016666666666666668
calculate_sigpending,0.0,0.01,0.0016666666666666668
log_resize_unused_file,0.0,0.01,0.0016666666666666668
make_vfsgid,0.0,0.01,0.0016666666666666668
crc_95,0.0,0.01,0.0016666666666666668
Commit_stage_manager::wait_count_or_timeout,0.0,0.01,0.0016666666666666668
fil_space_get_flags,0.0,0.01,0.0016666666666666668
__kmem_cache_alloc_bulk,0.0,0.01,0.0016666666666666668
que_thr_end_lock_wait,0.0,0.01,0.0016666666666666668
mas_destroy,0.0,0.01,0.0016666666666666668
xfs_file_llseek,0.0,0.01,0.0016666666666666668
my_error,0.0,0.01,0.0016666666666666668
flst_remove,0.0,0.01,0.0016666666666666668
mas_wr_walk,0.0,0.01,0.0016666666666666666
change_pmd_range.isra.0,0.0,0.01,0.0016666666666666666
Field_long::val_int,0.0,0.01,0.0016494845360824743
ha_innobase::ha_innobase,0.0,0.07,0.0016417910447761195
handler::update_auto_increment,0.0,0.01,0.0016326530612244899
btr_search_update_hash_on_insert,0.0,0.01,0.0016326530612244899
thd_get_trx_isolation,0.0,0.01,0.0016161616161616162
mlog_log_string,0.0,0.01,0.0016161616161616162
Query_block::set_lock_for_tables,0.0,0.01,0.0016161616161616162
fil_space_t::get_current_version,0.0,0.01,0.0016
well_formed_copy_nchars,0.0,0.01,0.0016
THD::inc_status_select_range,0.0,0.01,0.0016
_raw_spin_trylock,0.0,0.01,0.0015957446808510637
wbt_wait,0.0,0.01,0.0015730337078651683
THD::raise_condition,0.0,0.01,0.0015625
dm_io_acct,0.0,0.01,0.0015624999999999999
bitmap_is_clear_all,0.0,0.01,0.0015624999999999999
part_in_flight,0.0,0.01,0.0015555555555555555
blkdev_issue_flush,0.0,0.01,0.0015463917525773195
MVCC::get_view,0.0,0.01,0.0015384615384615382
btr_estimate_n_rows_in_range,0.0,0.01,0.001530612244897959
Field_string::key_type,0.0,0.01,0.0015151515151515152
_find_next_zero_bit,0.0,0.01,0.0014999999999999998
rwsem_wake.isra.0,0.0,0.01,0.001494252873563218
Sql_cmd_delete::precheck,0.0,0.01,0.0014893617021276594
dd::cache::Local_multi_map<dd::Collation>::erase,0.0,0.01,0.0014736842105263156
row_create_prebuilt,0.0,0.01,0.0014634146341463417
dd::cache::Multi_map_base<dd::Schema>::add_single_element,0.0,0.01,0.0014634146341463417
Log_files_capacity::update,0.0,0.01,0.0014606741573033705
Item_func_opt_neg::apply_is_true,0.0,0.01,0.0014583333333333332
handler::ha_rnd_next,0.0,0.06,0.0014432989690721652
ovl_copyattr,0.0,0.02,0.0014432989690721652
dict_index_t::is_tuple_instant_format,0.0,0.01,0.0014432989690721647
xfs_file_buffered_read,0.0,0.01,0.0014432989690721647
down_write_killable,0.0,0.02,0.0014285714285714286
xfs_cntbt_key_diff,0.0,0.01,0.0014285714285714286
fil_space_get_page_size,0.0,0.01,0.0014285714285714286
row_prebuild_sel_graph,0.0,0.01,0.0014285714285714286
__radix_tree_lookup,0.0,0.03,0.0014285714285714286
purge_node_t::free_lob_pages,0.0,0.01,0.0014285714285714286
pars_complete_graph_for_exec,0.0,0.01,0.0014285714285714286
Clone_persist_gtid::check_compress,0.0,0.01,0.0014285714285714286
trx_roll_savepoints_free,0.0,0.01,0.0014285714285714286
my_strdup,0.0,0.01,0.0014285714285714286
__dma_map_sg_attrs,0.0,0.02,0.0014285714285714284
Item_sum_sum::val_decimal,0.0,0.01,0.0014285714285714284
dma_map_sg_attrs,0.0,0.02,0.0014285714285714284
find_shortest_key,0.0,0.01,0.001414141414141414
intel_pmu_disable_all,0.0,0.01,0.001414141414141414
timekeeping_advance,0.0,0.01,0.001414141414141414
update_wall_time,0.0,0.01,0.001414141414141414
CreateConjunction,0.0,0.01,0.001414141414141414
do_sched_yield,0.0,0.02,0.0013953488372093021
mlog_write_initial_log_record,0.0,0.02,0.001382978723404255
__mod_lruvec_state,0.0,0.01,0.001382978723404255
Item_sum::set_aggregator,0.0,0.01,0.001382978723404255
up_write,0.0,0.01,0.001379310344827586
Item::clean_up_after_removal,0.0,0.02,0.0013684210526315787
dd::cache::Dictionary_client::rollback_modified_objects,0.0,0.01,0.0013636363636363635
futex_setup_timer,0.0,0.01,0.0013580246913580244
xas_set_mark,0.0,0.01,0.0013541666666666665
THD::~THD,0.0,0.01,0.0013513513513513512
__count_memcg_events,0.0,0.01,0.0013432835820895521
THD::enable_low_level_commit_ordering,0.0,0.01,0.0013402061855670101
PT_query_specification::can_absorb_order_and_limit,0.0,0.01,0.0013402061855670101
filemap_read,0.0,0.01,0.0013402061855670101
mem_cgroup_charge_statistics,0.0,0.01,0.0013333333333333333
flst_add_last,0.0,0.01,0.0013333333333333333
Rpl_transaction_write_set_ctx::add_write_set,0.0,0.01,0.0013265306122448978
TABLE::prepare_for_position,0.0,0.01,0.0013265306122448978
__bio_split_to_limits,0.0,0.01,0.0013253012048192769
get_mem_cgroup_from_mm,0.0,0.01,0.0013253012048192769
Field_string::clone,0.0,0.01,0.001313131313131313
Log_event::write_header_to_memory,0.0,0.01,0.001313131313131313
tick_program_event,0.0,0.01,0.001313131313131313
Field::binlog_type,0.0,0.01,0.001313131313131313
Item::add_field_to_cond_set_processor,0.0,0.01,0.001313131313131313
dict_mem_index_create,0.0,0.03,0.0013043478260869564
sched_update_worker,0.0,0.01,0.0012999999999999997
Sort_param::init_for_filesort,0.0,0.01,0.0012999999999999997
dirname_part,0.0,0.01,0.0012999999999999997
lock_update_split_right,0.0,0.01,0.0012903225806451613
Item::repoint_const_outer_ref,0.0,0.01,0.001290322580645161
__mod_node_page_state,0.0,0.01,0.001290322580645161
ibuf_merge_in_background,0.0,0.01,0.001290322580645161
btr_pcur_t::restore_position,0.0,0.01,0.001282051282051282
os_event::timed_wait,0.0,0.01,0.0012790697674418604
dd::cache::Local_multi_map<dd::Column_statistics>::erase,0.0,0.01,0.0012765957446808508
calculate_imbalance,0.0,0.01,0.0012765957446808508
___slab_alloc,0.0,0.01,0.0012765957446808508
getrusage,0.0,0.02,0.001267605633802817
dma_direct_map_sg,0.0,0.02,0.0012500000000000002
mm_account_fault,0.0,0.01,0.00125
__anon_vma_interval_tree_remove,0.0,0.01,0.00125
rcu_segcblist_accelerate,0.0,0.01,0.00125
Protocol_classic::send_error,0.0,0.01,0.00125
ut_print_name,0.0,0.01,0.00125
vma_prepare,0.0,0.01,0.00125
scsi_init_command,0.0,0.01,0.0012499999999999998
Field_string::reset,0.0,0.01,0.0012499999999999998
page_move_rec_list_start,0.0,0.01,0.0012499999999999998
temptable::Index::Index,0.0,0.01,0.0012499999999999998
intern_filename,0.0,0.01,0.0012371134020618556
btr_insert_on_non_leaf_level,0.0,0.01,0.0012371134020618556
SortBufferIterator<true>::~SortBufferIterator,0.0,0.01,0.0012371134020618556
handler::ha_drop_table,0.0,0.01,0.0012371134020618556
__pte_offset_map_lock,0.0,0.01,0.0012307692307692308
pfs_get_current_thread_event_id_vc,0.0,0.01,0.001224489795918367
os_event::get_wait_timelimit,0.0,0.01,0.001222222222222222
Item_sum_sum::clear,0.0,0.01,0.001212121212121212
Query_log_event::is_sbr_logging_format,0.0,0.01,0.001212121212121212
Log_event::get_time,0.0,0.01,0.001212121212121212
folio_add_new_anon_rmap,0.0,0.01,0.001206896551724138
page_find_rec_with_heap_no,0.0,0.01,0.0012000000000000001
Optimize_table_order::backout_nj_state,0.0,0.01,0.0011956521739130434
lookup_ioctx,0.0,0.01,0.0011956521739130434
megasas_queue_command,0.0,0.01,0.0011940298507462687
selinux_file_mprotect,0.0,0.01,0.0011764705882352942
mem_cgroup_css_from_folio,0.0,0.01,0.0011764705882352942
mas_wr_spanning_store.isra.0,0.0,0.01,0.0011764705882352942
lock_move_rec_list_start,0.0,0.01,0.0011764705882352942
xfs_ilock,0.0,0.01,0.0011594202898550724
rw_lock_sx_lock_func,0.0,0.02,0.0011538461538461537
memset_orig,0.0,0.01,0.0011538461538461537
equality_determines_uniqueness,0.0,0.01,0.0011494252873563218
__iomap_write_begin,0.0,0.01,0.0011494252873563218
XID_STATE::check_in_xa,0.0,0.01,0.0011458333333333331
ha_innobase::release_auto_increment,0.0,0.01,0.0011458333333333331
page_dir_find_owner_slot,0.0,0.01,0.001134020618556701
Item::subst_argument_checker,0.0,0.01,0.001134020618556701
rmqueue_bulk,0.0,0.01,0.001125
THD::set_next_event_pos,0.0,0.01,0.0011235955056179774
dd::cache::Local_multi_map<dd::Spatial_reference_system>::erase,0.0,0.01,0.0011235955056179774
Item::cast_incompatible_args,0.0,0.01,0.0011224489795918365
p4d_offset,0.0,0.01,0.0011111111111111111
__cxxabiv1::__vmi_class_type_info::__do_dyncast,0.0,0.01,0.0011111111111111111
rcu_disable_urgency_upon_qs,0.0,0.01,0.0011111111111111111
dd::cache::Dictionary_client::release<dd::Tablespace>,0.0,0.01,0.0011111111111111111
ovl_llseek,0.0,0.01,0.0011111111111111111
Fil_shard::get_space_by_id,0.0,0.02,0.0011111111111111111
Item_basic_constant::basic_const_item,0.0,0.01,0.001111111111111111
Filesort_buffer::update_peak_memory_used,0.0,0.01,0.001111111111111111
Table_map_log_event::save_field_metadata,0.0,0.01,0.001111111111111111
Field::real_type,0.0,0.01,0.0010999999999999998
account_process_tick,0.0,0.01,0.0010999999999999998
TABLE::set_created,0.0,0.01,0.0010999999999999998
check_that_all_fields_are_given_values,0.0,0.01,0.001098901098901099
pfs_start_transaction_v1,0.0,0.01,0.001097560975609756
TABLE::mark_columns_needed_for_update,0.0,0.01,0.0010869565217391304
__condvar_cancel_waiting,0.0,0.01,0.001076923076923077
Sql_cmd_dml::get_eligible_secondary_engine,0.0,0.01,0.001075268817204301
calc_join_type,0.0,0.01,0.0010526315789473684
down_read_trylock,0.0,0.01,0.0010526315789473684
do_iter_read,0.0,0.01,0.0010526315789473684
xfs_bmbt_to_iomap,0.0,0.02,0.0010465116279069768
sbitmap_get_shallow,0.0,0.01,0.0010465116279069766
revert_creds,0.0,0.01,0.0010465116279069766
row_parse_int_from_field,0.0,0.01,0.0010416666666666667
xas_start,0.0,0.01,0.0010344827586206897
handle_pte_fault,0.0,0.01,0.0010344827586206897
RowIterator::real_iterator,0.0,0.01,0.0010309278350515462
scsi_mq_get_budget,0.0,0.01,0.0010227272727272726
bio_add_page,0.0,0.01,0.0010227272727272726
dict_name::file_to_table,0.0,0.03,0.0010204081632653062
Filesort_buffer::free_sort_buffer,0.0,0.01,0.001020408163265306
ha_lock_engine,0.0,0.01,0.001020408163265306
dd::cache::Multi_map_base<dd::Abstract_table>::remove_single_element,0.0,0.01,0.001016949152542373
btr_cur_open_at_rnd_pos,0.0,0.03,0.0010144927536231882
Locked_tables_list::unlock_locked_tables,0.0,0.01,0.0010112359550561798
Sort_param::make_sortkey,0.0,0.01,0.00101010101010101
dd::mdl_lock_schema,0.0,0.01,0.001
dyn_buf_t<512ul>::push<mtr_memo_slot_t*>,0.0,0.01,0.001
__folio_throttle_swaprate,0.0,0.01,0.001
xfs_btree_rec_offset,0.0,0.01,0.001
Sql_condition::Sql_condition,0.0,0.01,0.001
__blk_mq_get_tag,0.0,0.01,0.001
Sid_map::Sid_map,0.0,0.03,0.000980392156862745
sched_core_idle_cpu,0.0,0.01,0.0009782608695652173
bio_init,0.0,0.01,0.0009782608695652173
std::chrono::_V2::system_clock::now,0.0,0.01,0.000975609756097561
__bitmap_andnot,0.0,0.01,0.000975609756097561
dd_has_work,0.0,0.01,0.0009677419354838711
blk_mq_sched_try_merge,0.0,0.01,0.000963855421686747
ha_rollback_trans,0.0,0.01,0.0009615384615384616
Item_bool_func2::select_optimize,0.0,0.01,0.0009574468085106382
blk_cgroup_congested,0.0,0.01,0.0009523809523809524
task_hot,0.0,0.01,0.0009523809523809524
MY_XXH64,0.0,0.01,0.0009473684210526315
bio_add_folio,0.0,0.01,0.0009411764705882353
sg_alloc_table_chained,0.0,0.01,0.0009411764705882353
wbc_attach_and_unlock_inode,0.0,0.01,0.0009375
trx_savept_take,0.0,0.01,0.0009375
__do_huge_pmd_anonymous_page,0.0,0.01,0.0009302325581395349
Query_log_event::ends_group,0.0,0.01,0.0009278350515463917
dd::cache::Multi_map_base<dd::Abstract_table>::add_single_element,0.0,0.01,0.000925925925925926
mem_heap_add_block,0.0,0.03,0.0009210526315789475
irq_enter_rcu,0.0,0.01,0.0009183673469387755
FilterIterator::EndPSIBatchModeIfStarted,0.0,0.01,0.0009183673469387755
tlb_gather_mmu,0.0,0.01,0.0009090909090909091
Diagnostics_area::push_warning,0.0,0.01,0.0009090909090909091
vma_set_page_prot,0.0,0.01,0.0009090909090909091
kmalloc_trace,0.0,0.01,0.0009090909090909091
mas_find,0.0,0.01,0.0009090909090909091
__isoc99_sscanf,0.0,0.01,0.0009090909090909091
mem_heap_dup,0.0,0.01,0.0009090909090909091
irqentry_enter,0.0,0.01,0.0009090909090909091
crc_56,0.0,0.01,0.0009090909090909091
locksys::Global_exclusive_latch_guard::~Global_exclusive_latch_guard,0.0,0.01,0.0009090909090909091
buf_LRU_make_block_old,0.0,0.01,0.0009090909090909091
mas_wr_store_entry.isra.0,0.0,0.01,0.0009090909090909091
dm_submit_bio_remap,0.0,0.01,0.0008988764044943821
__mark_inode_dirty,0.0,0.01,0.0008955223880597016
stmt_has_updated_trans_table,0.0,0.01,0.0008888888888888889
dma_direct_map_page,0.0,0.01,0.0008888888888888889
dict_mem_table_create,0.0,0.04,0.0008888888888888889
Sql_cmd_insert_base::precheck,0.0,0.01,0.0008791208791208791
time_normalizer::get_statement,0.0,0.01,0.0008750000000000001
irqentry_enter_from_user_mode,0.0,0.01,0.0008695652173913044
up_read,0.0,0.01,0.0008695652173913044
node_dirty_ok,0.0,0.01,0.0008695652173913044
buf_LRU_get_free_block,0.0,0.03,0.0008695652173913044
explain_filename,0.0,0.01,0.0008620689655172415
FilterIterator::StartPSIBatchMode,0.0,0.02,0.0008602150537634409
handler::drop_table,0.0,0.04,0.0008571428571428571
megasas_build_syspd_fusion,0.0,0.01,0.000853658536585366
get_sel_root_for_keypart,0.0,0.01,0.000851063829787234
Func_ptr::Func_ptr,0.0,0.01,0.000851063829787234
make_group_fields,0.0,0.01,0.000851063829787234
post_alloc_hook,0.0,0.01,0.0008433734939759037
row_upd_index_entry_sys_field,0.0,0.01,0.0008421052631578948
Ha_trx_info_list::operator->,0.0,0.01,0.0008421052631578948
btr_cur_optimistic_latch_leaves,0.0,0.01,0.0008333333333333334
ovl_getattr,0.0,0.01,0.0008333333333333334
mas_wr_end_piv,0.0,0.01,0.0008333333333333334
Field_string::do_save_field_metadata,0.0,0.01,0.0008333333333333334
buf_read_ahead_random,0.0,0.01,0.0008333333333333334
Item::val_string_from_decimal,0.0,0.01,0.0008333333333333334
should_fail_alloc_page,0.0,0.01,0.0008333333333333334
thd_trx_is_auto_commit,0.0,0.01,0.0008333333333333334
dd::cache::Dictionary_client::release<dd::Resource_group>,0.0,0.01,0.0008333333333333334
kfence_guarded_alloc,0.0,0.01,0.0008333333333333334
rcu_segcblist_ready_cbs,0.0,0.01,0.0008247422680412372
JOIN_TAB::init_join_cond_ref,0.0,0.01,0.0008235294117647059
page_dir_split_slot,0.0,0.01,0.0008235294117647059
__rq_qos_track,0.0,0.01,0.000819672131147541
sd_init_command,0.0,0.01,0.0008163265306122449
dd::cache::Multi_map_base<dd::Schema>::remove_single_element,0.0,0.01,0.0008108108108108108
Field::key_length,0.0,0.01,0.0008080808080808081
dd_table_open_on_id,0.0,0.01,0.0008064516129032258
account_system_index_time,0.0,0.01,0.0008
dd::cache::Dictionary_client::Auto_releaser::transfer_release<dd::Schema>,0.0,0.01,0.0008
__file_remove_privs,0.0,0.01,0.0008
__next_zones_zonelist,0.0,0.01,0.0007936507936507937
dd::cache::Shared_multi_map<dd::Abstract_table>::get<dd::Item_name_key>,0.0,0.01,0.0007936507936507937
__kmalloc,0.0,0.02,0.0007894736842105264
Item::is_expensive,0.0,0.01,0.0007865168539325844
handler::ha_start_bulk_insert,0.0,0.01,0.0007865168539325844
blk_cgroup_bio_start,0.0,0.01,0.0007792207792207793
buf_page_optimistic_get,0.0,0.01,0.0007692307692307692
rec_get_nth_field_old,0.0,0.01,0.0007692307692307692
btr_cur_set_deleted_flag_for_ibuf,0.0,0.01,0.0007692307692307692
thd_wait_end,0.0,0.01,0.0007692307692307692
vm_stat_account,0.0,0.01,0.0007692307692307692
dd::acquire_shared_table_mdl,0.0,0.01,0.0007692307692307692
ut_print_buf,0.0,0.01,0.0007692307692307692
PFS_user::carry_memory_stat_alloc_delta,0.0,0.01,0.0007608695652173914
need_active_balance,0.0,0.01,0.00075
xlog_space_left,0.0,0.01,0.00075
pte_offset_map_nolock,0.0,0.01,0.00075
handler::start_psi_batch_mode,0.0,0.01,0.0007446808510638298
xfs_file_write_iter,0.0,0.01,0.0007407407407407408
xlog_write_iclog,0.0,0.01,0.0007407407407407408
_IO_fwrite,0.0,0.01,0.0007407407407407407
xlog_ticket_alloc,0.0,0.01,0.0007368421052631579
innobase_next_autoinc,0.0,0.01,0.0007368421052631579
trx_undo_gtid_add_update_undo,0.0,0.01,0.0007317073170731708
BlockReporter::is_corrupted,0.0,0.01,0.0007291666666666667
Field_longstr::check_string_copy_error,0.0,0.01,0.0007291666666666667
update_cpu_capacity,0.0,0.01,0.0007291666666666667
page_mem_alloc_heap,0.0,0.01,0.0007291666666666667
__blk_rq_map_sg,0.0,0.01,0.0007228915662650603
Sort_param::count_json_keys,0.0,0.01,0.0007142857142857144
bdev_start_io_acct,0.0,0.01,0.0007142857142857144
dict_index_add_col,0.0,0.01,0.0007142857142857143
trx_sys_oldest_trx_no,0.0,0.01,0.0007142857142857143
ksys_lseek,0.0,0.01,0.0007142857142857143
native_send_call_func_single_ipi,0.0,0.01,0.0007142857142857143
mas_spanning_rebalance.isra.0,0.0,0.01,0.0007142857142857143
row_vers_old_has_index_entry,0.0,0.01,0.0007142857142857143
dd::Properties_impl::get,0.0,0.01,0.0007142857142857143
folio_memcg_lock,0.0,0.01,0.0007042253521126761
clear_huge_page,0.0,0.01,0.0006976744186046512
ovl_real_fdget,0.0,0.01,0.0006976744186046512
filename_to_tablename,0.0,0.02,0.0006976744186046512
xfs_setattr_size,0.0,0.01,0.0006944444444444445
node_page_state,0.0,0.01,0.0006896551724137932
srv_purge_wakeup,0.0,0.01,0.0006896551724137932
MYSQL_BIN_LOG::inc_prep_xids,0.0,0.01,0.0006849315068493151
current_time,0.0,0.01,0.0006818181818181818
blk_mq_start_request,0.0,0.01,0.0006756756756756757
dict_index_t::get_sys_col_pos,0.0,0.01,0.0006741573033707866
log_files_size_of_existing_files,0.0,0.01,0.0006741573033707866
__blk_mq_end_request,0.0,0.01,0.0006741573033707866
Item::equal_fields_propagator,0.0,0.01,0.0006666666666666668
scsi_mq_set_rq_budget_token,0.0,0.01,0.0006666666666666666
dd::cache::Shared_multi_map<dd::Abstract_table>::use_if_present<dd::Item_name_key>,0.0,0.01,0.0006666666666666666
isprint,0.0,0.01,0.0006666666666666666
__libc_lseek64,0.0,0.01,0.0006666666666666666
errseq_check,0.0,0.01,0.0006666666666666666
change_pte_range,0.0,0.01,0.0006666666666666666
mt_find,0.0,0.01,0.0006666666666666666
page_dir_balance_slot,0.0,0.01,0.0006666666666666666
mem_root_deque<Table_ref*>::add_block_back,0.0,0.01,0.0006593406593406593
LinuxAIOHandler::collect,0.0,0.01,0.0006593406593406593
binlog::AtomicBgcTicket::set_used,0.0,0.01,0.0006521739130434783
temptable::Handler::rnd_next,0.0,0.01,0.0006521739130434783
Transaction_dependency_tracker::get_max_committed_timestamp,0.0,0.01,0.0006521739130434783
Log_files_capacity::update_exposed,0.0,0.01,0.0006521739130434782
IO_CACHE_binlog_cache_storage::truncate,0.0,0.01,0.0006521739130434782
Field_str::max_display_length,0.0,0.01,0.0006493506493506494
_pthread_cleanup_push,0.0,0.01,0.0006493506493506494
pack_rows::ComputeRowSizeUpperBound,0.0,0.01,0.0006451612903225806
Item_sum_sum::no_rows_in_result,0.0,0.01,0.0006451612903225806
trans_rollback_stmt,0.0,0.01,0.0006451612903225806
binary_log::Binary_log_event::~Binary_log_event,0.0,0.01,0.0006451612903225806
zero_user_segments,0.0,0.01,0.0006382978723404255
dd::cache::Object_registry::~Object_registry,0.0,0.01,0.0006382978723404255
iomap_do_writepage,0.0,0.01,0.0006329113924050633
folio_unlock,0.0,0.02,0.0006329113924050633
convert_error_code_to_mysql,0.0,0.01,0.0006315789473684211
KEY_PART_INFO::init_flags,0.0,0.01,0.0006315789473684211
buf_LRU_block_free_non_file_page,0.0,0.01,0.000625
dd::cache::Dictionary_client::release<dd::Routine>,0.0,0.01,0.000625
security_file_mprotect,0.0,0.01,0.000625
TABLE::mark_columns_used_by_index_no_reset,0.0,0.01,0.000625
dd::cache::Shared_multi_map<dd::Schema>::use_if_present<dd::Item_name_key>,0.0,0.01,0.000625
Log_files_capacity::update_resize_status_variable,0.0,0.01,0.000625
xfs_bmapi_convert_delalloc,0.0,0.01,0.000625
Item::numeric_context_result_type,0.0,0.01,0.0006172839506172839
Item_field::get_tmp_table_field,0.0,0.01,0.0006097560975609756
xfs_btree_lookup,0.0,0.01,0.0006097560975609756
Field_str::result_type,0.0,0.01,0.0006097560975609756
buf_read_ibuf_merge_pages,0.0,0.01,0.0006024096385542169
__srcu_read_lock,0.0,0.01,0.0005970149253731343
pfs_malloc_array,0.0,0.01,0.0005970149253731343
xfs_end_bio,0.0,0.01,0.0005952380952380953
ovl_d_real,0.0,0.01,0.0005952380952380953
Field::max_data_length,0.0,0.01,0.0005952380952380953
binlog::BgcTicket::BgcTicket,0.0,0.01,0.0005882352941176471
Item_sum::fix_fields,0.0,0.01,0.0005882352941176471
Log_files_capacity::update_status_variables,0.0,0.01,0.0005882352941176471
fil_space_release_free_extents,0.0,0.01,0.0005882352941176471
que_fork_scheduler_round_robin,0.0,0.01,0.0005882352941176471
xfs_iread_extents,0.0,0.01,0.0005882352941176471
Item_func_eq::val_int,0.0,0.01,0.0005882352941176471
pwq_tryinc_nr_active,0.0,0.01,0.0005882352941176471
dd::cache::Shared_multi_map<dd::Schema>::get<dd::Item_name_key>,0.0,0.01,0.0005882352941176471
xfs_alloc_read_agfl,0.0,0.01,0.0005882352941176471
xfs_alloc_get_rec,0.0,0.01,0.000588235294117647
fil_space_t::get_recent_version,0.0,0.01,0.0005813953488372093
inode_to_bdi,0.0,0.01,0.0005747126436781609
rq_qos_wait,0.0,0.01,0.0005714285714285715
pfs_set_mem_cnt_THD_vc,0.0,0.01,0.0005681818181818183
JOIN::clear_fields,0.0,0.01,0.0005681818181818183
SortingIterator::Read,0.0,0.01,0.0005681818181818183
xfs_trans_run_precommits,0.0,0.01,0.0005681818181818183
tlb_is_not_lazy,0.0,0.01,0.0005660377358490566
__blk_bios_map_sg,0.0,0.01,0.0005633802816901409
copy_page_to_iter,0.0,0.01,0.0005617977528089888
Table_ref::is_derived_unfinished_materialization,0.0,0.01,0.0005617977528089888
ZeroRowsIterator::Read,0.0,0.01,0.0005617977528089888
_pthread_cleanup_pop,0.0,0.01,0.0005555555555555556
dma_direct_unmap_sg,0.0,0.01,0.0005555555555555556
mlog_catenate_string,0.0,0.01,0.0005555555555555556
Field::move_field_offset,0.0,0.01,0.0005555555555555556
futex_q_unlock,0.0,0.01,0.0005555555555555556
convert_dirname,0.0,0.01,0.0005555555555555556
thd_is_dd_update_stmt,0.0,0.01,0.0005555555555555556
elv_attempt_insert_merge,0.0,0.01,0.0005555555555555556
lock_mm_and_find_vma,0.0,0.01,0.0005494505494505495
handler::estimate_in_memory_buffer,0.0,0.01,0.0005494505494505495
thd_thread_id,0.0,0.01,0.0005434782608695652
Protocol_text::store_null,0.0,0.01,0.0005434782608695652
JOIN::clear_corr_derived_tmp_tables,0.0,0.01,0.0005434782608695652
Item_sum_sum::Item_sum_sum,0.0,0.01,0.0005434782608695652
