Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
binary_log::Binary_log_event::~Binary_log_event,0.0,0.0,0.0
flst_add_first,0.0,0.0,0.0
Clone_persist_gtid::trx_check_set,0.0,0.0,0.0
trx_commit_complete_for_mysql,0.0,0.0,0.0
pthread_cond_signal@@GLIBC_2.3.2,0.0,0.0,0.0
Gtid_state::generate_automatic_gtid,0.0,0.0,0.0
thd_wait_end,0.0,0.0,0.0
Gtid_log_event::set_trx_length_by_cache_size,0.0,0.0,0.0
IO_CACHE_binlog_cache_storage::disk_writes,0.0,0.0,0.0
IO_CACHE_binlog_cache_storage::reset,0.0,0.0,0.0
Commit_order_manager::finish_one,0.0,0.0,0.0
Commit_stage_manager::signal_done,0.0,0.0,0.0
Commit_order_manager::wait,0.0,0.0,0.0
gtid_set_performance_schema_values,0.0,0.0,0.0
btr_page_create,0.0,0.0,0.0
page_move_rec_list_start,0.0,0.0,0.0
btr_page_get_split_rec_to_right,0.0,0.0,0.0
mlog_write_ull,0.0,0.0,0.0
throtl_update_dispatch_stats,0.0,0.0,0.0
dict_table_autoinc_lock,0.0,0.0,0.0
srv_active_wake_master_thread_low,0.0,0.0,0.0
mlog_write_initial_log_record,0.0,0.0,0.0
buf_flush_insert_into_flush_list,0.0,0.0,0.0
ibuf_page_low,0.0,0.0,0.0
get_task_policy.part.26,0.0,0.0,0.0
ext4_group_desc_csum,0.0,0.0,0.0
btr_page_alloc_priv,0.0,0.0,0.0
btr_root_get,0.0,0.0,0.0
btr_root_block_get,0.0,0.0,0.0
dict_index_build_node_ptr,0.0,0.0,0.0
dict_table_copy_v_types,0.0,0.0,0.0
simple_remove_const,0.0,0.0,0.0
Table_ref::view_check_option,0.0,0.0,0.0
Transaction_dependency_tracker::get_dependency,0.0,0.0,0.0
strtoul,0.0,0.0,0.0
lock_timer_base.isra.38,0.0,0.0,0.0
jbd2_journal_file_inode,0.0,0.0,0.0
sched_clock,0.0,0.0,0.0
kvm_sched_clock_read,0.0,0.0,0.0
FlushHp::adjust,0.0,0.0,0.0
buf_flush_remove,0.0,0.0,0.0
os_event::timed_wait,0.0,0.0,0.0
elv_rqhash_del,0.0,0.0,0.0
bio_integrity_enabled,0.0,0.0,0.0
blk_attempt_plug_merge,0.0,0.0,0.0
blk_recount_segments,0.0,0.0,0.0
jbd2_log_start_commit,0.0,0.0,0.0
Rpl_transaction_ctx::get_gno,0.0,0.0,0.0
__jbd2_log_start_commit,0.0,0.0,0.0
ktime_add_safe,0.0,0.0,0.0
Log_file_handle::is_open,0.0,0.0,0.0
Log_files_dict::end,0.0,0.0,0.0
file_remove_privs,0.0,0.0,0.0
__mnt_want_write_file,0.0,0.0,0.0
mnt_clone_write,0.0,0.0,0.0
round_jiffies_up,0.0,0.0,0.0
find_last_bit,0.0,0.0,0.0
blk_mq_rq_ctx_init,0.0,0.0,0.0
Fil_shard::remove_from_unflushed_list,0.0,0.0,0.0
os_file_flush_func,0.0,0.0,0.0
jbd2_trans_will_send_data_barrier,0.0,0.0,0.0
elv_rqhash_add,0.0,0.0,0.0
down_write,0.0,0.0,0.0
ext4_block_bitmap,0.0,0.0,0.0
fdatasync,0.0,0.0,0.0
Ha_trx_info_list::operator bool,0.0,0.0,0.0
mlog_log_string,0.0,0.0,0.0
trx_start_if_not_started_low,0.0,0.0,0.0
pfs_end_transaction_v1,0.0,0.0,0.0
Ha_trx_info_list::operator,0.0,0.0,0.0
"std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, binlog_cache_data::cache_state>, std::_Select1st<std::pair<unsigned long long const, binlog_cache_data::cache_state> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, binlog_cache_data::cache_state> > >::_M_get_insert_unique_pos",0.0,0.0,0.0
trans_track_end_trx,0.0,0.0,0.0
EVP_sha256@plt,0.0,0.0,0.0
clock_gettime@plt,0.0,0.0,0.0
pfs_notify_statement_query_attributes_vc,0.0,0.0,0.0
dict_index_add_col,0.0,0.0,0.0
btr_pcur_t::open_on_user_rec,0.0,0.0,0.0
dict_mem_index_free,0.0,0.0,0.0
dict_mem_table_create,0.0,0.0,0.0
Encryption::is_encrypted_page,0.0,0.0,0.0
dtuple_coll_eq,0.0,0.0,0.0
