Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
start_thread,85.12,85.41,85.298
do_command,84.78,85.01,84.928
dispatch_command,78.64,79.14,78.912
dispatch_sql_command,68.73,69.03,68.91999999999999
mysql_execute_command,51.36,52.1,51.75
Sql_cmd_dml::execute,44.14,44.67,44.39
Sql_cmd_dml::execute_inner,18.31,19.08,18.726
Query_expression::optimize,18.08,18.82,18.49
Query_block::optimize,16.98,17.66,17.363999999999997
JOIN::optimize,16.65,17.34,17.034
JOIN::make_join_plan,12.28,12.62,12.478
parse_sql,11.37,11.63,11.505999999999998
Sql_cmd_dml::prepare,10.4,10.67,10.564000000000002
THD::sql_parser,10.19,10.48,10.35
system_call_fastpath,7.88,8.19,8.002
handler::ha_index_read_map,6.57,6.97,6.796000000000001
btr_cur_search_to_nth_level,6.53,6.8,6.6819999999999995
MYSQLparse,6.41,6.72,6.616000000000001
ha_innobase::index_read,6.22,6.6,6.4399999999999995
row_search_mvcc,5.66,5.93,5.8
open_tables_for_query,5.06,5.31,5.208
test_quick_select,5.04,5.3,5.132
"std::thread::_State_impl<std::thread::_Invoker<std::tuple<Detached_thread, void",5.06,5.12,5.087999999999999
JOIN::extract_func_dependent_tables,4.93,5.21,5.086
open_tables,4.81,5.08,4.95
Query_expression::execute,4.59,4.84,4.692
JOIN::estimate_rowcount,4.63,4.8,4.69
join_read_const_table,4.38,4.64,4.537999999999999
Protocol_classic::get_command,4.4,4.69,4.522
Query_expression::ExecuteIteratorQuery,4.3,4.55,4.414
read_const,4.2,4.51,4.362
my_net_read,3.45,3.63,3.5520000000000005
IndexRangeScanIterator::Read,3.33,3.56,3.404
LEX::make_sql_cmd,3.31,3.43,3.368
handler::ha_multi_range_read_next,3.29,3.51,3.3619999999999997
get_key_scans_params,3.27,3.49,3.3599999999999994
handler::multi_range_read_next,3.26,3.48,3.3379999999999996
open_table,3.17,3.39,3.2939999999999996
ha_commit_trans,3.22,3.33,3.2700000000000005
pfs_end_statement_vc,3.02,3.29,3.224
Sql_cmd_update::update_single_table,3.08,3.24,3.168
ha_innobase::read_range_first,3.05,3.26,3.116
check_quick_select,3.03,3.23,3.098
Sql_cmd_select::prepare_inner,3.04,3.2,3.096
handler::read_range_first,3.02,3.21,3.082
Sql_cmd_insert_values::execute_inner,3.0,3.18,3.068
DsMrr_impl::dsmrr_info_const,2.92,3.13,2.9859999999999998
Query_block::prepare,2.83,2.97,2.89
handler::multi_range_read_info_const,2.82,3.04,2.8899999999999997
vio_read,2.74,2.94,2.85
write_record,2.75,2.93,2.836
vio_socket_io_wait,2.68,2.88,2.7880000000000003
ppoll,2.59,2.79,2.696
ha_innobase::records_in_range,2.54,2.76,2.6159999999999997
PT_select_stmt::make_cmd,2.49,2.64,2.552
buf_page_get_gen,2.47,2.6,2.54
__libc_recv,2.44,2.59,2.5359999999999996
_int_malloc,2.39,2.62,2.534
MYSQL_BIN_LOG::commit,2.36,2.56,2.464
sys_ppoll,2.31,2.53,2.418
lf_hash_search,2.24,2.38,2.304
find_or_create_digest,2.2,2.39,2.304
__libc_send,2.18,2.44,2.2800000000000002
PT_query_expression::contextualize,2.12,2.36,2.242
Buf_fetch<Buf_fetch_normal>::single_page,2.17,2.31,2.24
MYSQLlex,2.11,2.33,2.2359999999999998
trans_commit,1.99,2.25,2.13
__schedule,2.02,2.24,2.104
schedule,2.01,2.25,2.1020000000000003
do_sys_poll,1.97,2.16,2.062
finish_task_switch,1.97,2.2,2.0599999999999996
handler::ha_write_row,1.93,2.02,1.984
__memcpy_ssse3_back,1.77,2.03,1.95
lock_tables,1.83,1.99,1.9300000000000002
ha_innobase::write_row,1.85,1.96,1.92
PT_query_specification::contextualize,1.78,1.95,1.85
optimize_cond,1.7,1.88,1.8
row_ins_step,1.7,1.82,1.7739999999999998
SortingIterator::Init,1.64,1.72,1.686
SortingIterator::DoSort,1.61,1.69,1.6619999999999997
poll_schedule_timeout,1.56,1.73,1.6459999999999997
page_cur_search_with_match_bytes,1.56,1.67,1.626
schedule_hrtimeout_range,1.54,1.71,1.6179999999999999
[libpthread-2.17.so],1.59,1.65,1.61
schedule_hrtimeout_range_clock,1.53,1.7,1.6059999999999999
FilterIterator::Read,1.53,1.66,1.594
filesort,1.48,1.6,1.56
trans_commit_stmt,1.47,1.63,1.546
Query_block::setup_conds,1.41,1.59,1.482
MYSQL_BIN_LOG::ordered_commit,1.35,1.55,1.4700000000000002
sys_sendto,1.43,1.52,1.4639999999999997
mysql_lock_tables,1.32,1.52,1.4520000000000002
SYSC_sendto,1.41,1.51,1.448
_raw_spin_unlock_irqrestore,1.33,1.5,1.416
Sql_cmd_delete::delete_from_single_table,1.26,1.4,1.35
Session_sysvars_tracker::mark_as_changed,1.26,1.4,1.324
Item_func::fix_fields,1.23,1.45,1.304
MDL_context::acquire_lock,1.23,1.34,1.29
close_thread_tables,1.22,1.29,1.256
sock_sendmsg,1.19,1.3,1.234
Item_field::fix_fields,1.18,1.27,1.23
lex_start,1.16,1.28,1.216
page_cur_search_with_match,1.14,1.26,1.2079999999999997
Buf_fetch_normal::get,1.15,1.22,1.192
rec_get_offsets,1.14,1.21,1.174
malloc,1.11,1.18,1.15
get_mm_tree,1.11,1.18,1.148
setup_fields,1.1,1.19,1.142
unix_stream_sendmsg,1.05,1.15,1.092
row_ins_clust_index_entry,1.04,1.1,1.0740000000000003
MDL_context::try_acquire_lock_impl,1.0,1.09,1.052
row_ins_clust_index_entry_low,1.02,1.06,1.04
build_equal_items,0.95,1.11,1.03
sys_futex,0.96,1.02,0.99
ha_innobase::extra,0.9,1.01,0.976
do_futex,0.95,1.0,0.97
"contextualize_array<Parse_context, Mem_root_array_YY<PT_table_reference*> >",0.91,1.03,0.9639999999999999
Query_result_send::send_result_set_metadata,0.91,1.02,0.952
sys_recvfrom,0.88,0.97,0.9279999999999999
ha_innobase::update_thd,0.82,1.03,0.9279999999999999
alloc_query,0.83,0.99,0.922
JOIN::init_planner_arrays,0.87,0.93,0.9099999999999999
SYSC_recvfrom,0.86,0.94,0.908
handler::ha_index_init,0.86,0.94,0.906
trx_coordinator::commit_in_engines,0.86,0.94,0.9
binlog_log_row,0.87,0.94,0.892
Detached_thread::operator,0.87,0.9,0.8880000000000001
PT_table_factor_table_ident::contextualize,0.85,0.95,0.8799999999999999
row_ins_sec_index_entry,0.8,0.95,0.866
pfs_digest_end_vc,0.84,0.89,0.8640000000000001
row_ins_sec_index_entry_low,0.78,0.92,0.8480000000000001
do_fsync,0.77,0.89,0.842
THD::cleanup_after_query,0.78,0.92,0.836
MaterializeIterator<DummyIteratorProfiler>::Init,0.79,0.91,0.8280000000000001
ext4_sync_file,0.74,0.86,0.8220000000000001
ha_innobase::info_low,0.78,0.87,0.818
THD::send_result_metadata,0.77,0.88,0.818
ext4_file_write,0.74,0.85,0.8059999999999998
generic_file_aio_write,0.73,0.84,0.7979999999999999
__generic_file_aio_write,0.73,0.84,0.796
futex_wait,0.74,0.84,0.7939999999999999
ha_innobase::change_active_index,0.75,0.82,0.7939999999999999
MEM_ROOT::AllocSlow,0.73,0.84,0.78
cmp_dtuple_rec_with_match_low,0.74,0.82,0.7739999999999999
ha_commit_low,0.72,0.82,0.762
system_call_after_swapgs,0.7,0.85,0.752
sock_recvmsg,0.7,0.78,0.7460000000000001
handler::ha_external_lock,0.67,0.77,0.744
malloc_consolidate,0.71,0.79,0.7379999999999999
Sql_cmd_select::precheck,0.7,0.77,0.7280000000000001
ib_log_writer,0.72,0.73,0.728
MEM_ROOT::ForceNewBlock,0.69,0.78,0.728
futex_wait_queue_me,0.66,0.77,0.7260000000000001
Table_ref::fetch_number_of_rows,0.69,0.75,0.722
vfs_write,0.67,0.75,0.718
filemap_write_and_wait_range,0.64,0.76,0.712
Query_block::add_table_to_list,0.68,0.77,0.708
mutex_enter_inline<PolicyMutex<TTASEventMutex<GenericPolicy> > >,0.67,0.74,0.704
do_sync_write,0.65,0.73,0.704
unix_stream_recvmsg,0.64,0.75,0.7000000000000001
irq_exit,0.65,0.75,0.7
call_softirq,0.65,0.75,0.7
do_softirq,0.65,0.75,0.7
btr_cur_optimistic_insert,0.67,0.73,0.7
__do_softirq,0.65,0.74,0.696
MEM_ROOT::AllocBlock,0.65,0.75,0.694
log_writer,0.68,0.71,0.692
__wake_up_common_lock,0.64,0.75,0.69
os_file_write_func,0.64,0.72,0.688
THD::send_statement_status,0.65,0.71,0.6799999999999999
_int_free,0.66,0.71,0.676
sys_fsync,0.62,0.69,0.666
Query_expression::cleanup,0.6,0.7,0.6599999999999999
THD::enter_stage,0.6,0.7,0.658
sys_pwrite64,0.59,0.69,0.65
ret_from_intr,0.59,0.7,0.6479999999999999
__irqentry_text_start,0.59,0.7,0.6479999999999999
JOIN::make_tmp_tables_info,0.6,0.69,0.638
Buf_fetch<Buf_fetch_normal>::lookup,0.59,0.66,0.6300000000000001
Lex_hash::get_hash_symbol,0.59,0.66,0.628
CreateIteratorFromAccessPath,0.54,0.68,0.6260000000000001
__filemap_fdatawrite_range,0.56,0.65,0.6220000000000001
__memset_sse2,0.59,0.65,0.6199999999999999
unix_stream_read_generic,0.57,0.65,0.618
do_writepages,0.55,0.65,0.6140000000000001
check_table_access,0.57,0.65,0.606
LEX::new_top_level_query,0.58,0.63,0.596
ext4_writepages,0.52,0.64,0.594
__wake_up_sync_key,0.54,0.66,0.592
IndexRangeScanIterator::Init,0.54,0.64,0.5900000000000001
os_event::wait_time_low,0.55,0.62,0.5880000000000001
Sql_cmd_update::prepare_inner,0.55,0.63,0.5840000000000001
find_field_in_tables,0.56,0.63,0.578
check_access,0.51,0.61,0.57
pthread_cond_timedwait@@GLIBC_2.3.2,0.52,0.61,0.5660000000000001
close_thread_table,0.52,0.6,0.554
MaterializeIterator<DummyIteratorProfiler>::MaterializeQueryBlock,0.49,0.64,0.5519999999999999
LEX::new_query,0.52,0.58,0.55
Protocol_classic::parse_packet,0.51,0.61,0.548
srv_worker_thread,0.52,0.55,0.5439999999999999
__vdso_gettimeofday,0.46,0.58,0.526
ha_innobase::external_lock,0.45,0.56,0.522
ib_pg_flush_co,0.51,0.53,0.52
IndexRangeScanIterator::shared_reset,0.49,0.53,0.514
buf_flush_do_batch,0.51,0.52,0.512
THD::binlog_write_table_map,0.45,0.55,0.5040000000000001
PTI_context::itemize,0.45,0.52,0.49000000000000005
JOIN::create_intermediate_table,0.47,0.53,0.488
[libcrypto.so.1.0.2k],0.46,0.55,0.48600000000000004
Log_file_handle::write,0.44,0.5,0.48200000000000004
Optimize_table_order::choose_table_order,0.42,0.51,0.472
ha_innobase::build_template,0.41,0.5,0.472
consume_skb,0.44,0.5,0.47000000000000003
create_ref_for_key,0.45,0.48,0.46799999999999997
lock_table_names,0.44,0.49,0.46799999999999997
buf_flush_page,0.45,0.48,0.46399999999999997
InitIndexRangeScan,0.43,0.49,0.45999999999999996
check_trx_exists,0.43,0.51,0.45999999999999996
fil_aio_wait,0.45,0.47,0.45999999999999996
Query_block::cleanup,0.42,0.49,0.45599999999999996
copy_user_enhanced_fast_string,0.4,0.52,0.454
JOIN::create_access_paths,0.43,0.48,0.45199999999999996
ut_delay,0.42,0.49,0.45
JOIN::join_free,0.39,0.53,0.446
generic_file_buffered_write,0.42,0.48,0.44400000000000006
ib_log_flush,0.44,0.45,0.44400000000000006
Item_func::fix_func_arg,0.4,0.51,0.442
dblwr::write,0.41,0.46,0.438
pthread_mutex_lock,0.38,0.48,0.438
page_rec_get_n_recs_before,0.38,0.47,0.42800000000000005
MDL_context::find_ticket,0.4,0.44,0.42400000000000004
__strcmp_sse42,0.41,0.44,0.422
Double_write::enqueue,0.39,0.44,0.42000000000000004
pthread_mutex_unlock,0.36,0.45,0.42000000000000004
MYSQL_BIN_LOG::process_commit_stage_queue,0.38,0.45,0.41800000000000004
fil_io,0.39,0.44,0.41800000000000004
log_flusher,0.41,0.44,0.418
buf_page_io_complete,0.4,0.43,0.41000000000000003
rec_init_offsets_comp_ordinary,0.39,0.42,0.41
JOIN::create_root_access_path_for_join,0.38,0.44,0.41
pfs_memory_alloc_vc,0.35,0.5,0.406
find_field_in_table_ref,0.37,0.42,0.404
MYSQL_BIN_LOG::process_flush_stage_queue,0.34,0.46,0.404
create_tmp_table,0.39,0.44,0.402
Fil_shard::do_io,0.37,0.43,0.4000000000000001
btr_cur_pessimistic_insert,0.36,0.43,0.4
buf_read_page_low,0.38,0.44,0.396
cmp_dtuple_rec_with_match_bytes,0.36,0.46,0.39599999999999996
AggregateIterator::Read,0.35,0.43,0.394
my_free,0.37,0.41,0.394
fold_condition,0.38,0.42,0.39399999999999996
skb_release_all,0.35,0.43,0.392
pfs_start_stage_v1,0.34,0.41,0.38599999999999995
PT_update::make_cmd,0.35,0.41,0.38599999999999995
PFS_memory_safe_stat::count_alloc,0.33,0.4,0.38
PT_select_item_list::contextualize,0.35,0.4,0.378
mtr_t::commit,0.35,0.4,0.374
hrtimer_start_range_ns,0.34,0.4,0.37
innobase_commit_low,0.33,0.41,0.362
Protocol_classic::send_eof,0.32,0.39,0.36
sock_def_readable,0.34,0.38,0.36
"std::_Hashtable<std::string, std::pair<std::string const, std::unique_ptr<Table_cache_element, std::default_delete<Table_cache_element> > >, std::allocator<std::pair<std::string const, std::unique_ptr<Table_cache_element, std::default_delete<Table_cache_element> > > >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_find_before_node",0.33,0.39,0.358
trx_commit_for_mysql,0.33,0.4,0.358
MDL_context::release_locks_stored_before,0.34,0.39,0.35600000000000004
mysql_audit_notify,0.34,0.39,0.35600000000000004
Log_file_handle::fsync,0.35,0.36,0.35600000000000004
Protocol_classic::send_field_metadata,0.31,0.37,0.346
__clock_gettime,0.33,0.36,0.34400000000000003
__mark_inode_dirty,0.32,0.36,0.344
buf_read_page,0.31,0.38,0.338
blk_done_softirq,0.3,0.38,0.33799999999999997
update_time,0.32,0.35,0.336
ext4_dirty_inode,0.32,0.35,0.336
"std::_Hashtable<std::string, std::pair<std::string const, std::unique_ptr<Session_sysvars_tracker::sysvar_node_st, My_free_deleter> >, Malloc_allocator<std::pair<std::string const, std::unique_ptr<Session_sysvars_tracker::sysvar_node_st, My_free_deleter> > >, std::__detail::_Select1st, Collation_key_equal, Collation_hasher, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_find_before_node",0.32,0.35,0.334
file_update_time,0.31,0.36,0.334
trx_undo_report_row_operation,0.3,0.35,0.332
JOIN::destroy,0.28,0.37,0.332
virtblk_request_done,0.29,0.38,0.33199999999999996
ut_lock_free_hash_t::get,0.28,0.36,0.33
Optimize_table_order::greedy_search,0.28,0.36,0.328
sock_alloc_send_pskb,0.28,0.35,0.326
trx_commit,0.3,0.37,0.326
Buf_fetch<Buf_fetch_normal>::read_page,0.3,0.36,0.324
trx_commit_low,0.3,0.36,0.324
blk_mq_end_request,0.29,0.37,0.324
skb_release_head_state,0.27,0.37,0.322
add_key_fields,0.29,0.34,0.318
init_ref_part,0.29,0.33,0.318
MYSQL_BIN_LOG::change_stage,0.28,0.35,0.31399999999999995
sock_wfree,0.26,0.35,0.312
unix_destruct_scm,0.26,0.35,0.312
MDL_ticket_store::find_in_lists,0.29,0.33,0.312
buf_page_make_young,0.28,0.34,0.31000000000000005
Protocol_classic::send_ok,0.28,0.32,0.31
CRYPTO_malloc,0.29,0.33,0.308
operator new,0.28,0.34,0.30400000000000005
unix_write_space,0.25,0.35,0.304
mysql_audit_acquire_plugins,0.26,0.33,0.302
__memcmp_sse4_1,0.28,0.34,0.30000000000000004
Item_func_between::fix_fields,0.27,0.33,0.29800000000000004
MYSQL_BIN_LOG::flush_thread_caches,0.26,0.34,0.29800000000000004
THD::decide_logging_format,0.25,0.35,0.298
ConnectJoins,0.27,0.34,0.29600000000000004
LEX::reset,0.27,0.32,0.29400000000000004
binlog_cache_data::flush,0.26,0.33,0.29200000000000004
dict_index_copy_types,0.26,0.32,0.29000000000000004
statement_id_to_session,0.25,0.34,0.28800000000000003
que_run_threads,0.26,0.29,0.276
MDL_context::release_lock,0.25,0.29,0.276
Optimize_table_order::best_extension_by_limited_search,0.24,0.3,0.274
row_purge_step,0.26,0.29,0.274
Fil_shard::space_flush,0.26,0.29,0.274
PTI_expr_with_alias::itemize,0.25,0.29,0.272
MYSQL_BIN_LOG::prepare,0.25,0.28,0.27
alloc_skb_with_frags,0.24,0.28,0.266
PTI_simple_ident_ident::itemize,0.24,0.29,0.266
THD::set_time,0.22,0.31,0.264
__strlen_sse2_pminub,0.24,0.29,0.264
init_table_iterator,0.24,0.28,0.262
Query_block::apply_local_transforms,0.23,0.29,0.258
thd_to_trx,0.24,0.28,0.258
pfs_create_metadata_lock_vc,0.23,0.27,0.258
row_upd_step,0.23,0.29,0.258
Double_write::write_complete,0.24,0.27,0.254
pthread_cond_wait@@GLIBC_2.3.2,0.22,0.3,0.252
mysql_unlock_read_tables,0.22,0.28,0.252
my_net_write,0.21,0.3,0.25
check_one_table_access,0.22,0.28,0.25
ha_prepare_low,0.22,0.27,0.248
ha_innobase::update_row,0.22,0.28,0.248
handler::ha_update_row,0.22,0.28,0.248
create_metadata_lock,0.22,0.26,0.248
MYSQL_BIN_LOG::write_transaction,0.22,0.28,0.246
binlog_cache_data::write_event,0.2,0.28,0.246
PTI_comp_op::itemize,0.23,0.27,0.244
ha_innobase::store_lock,0.23,0.25,0.244
ib_log_fl_notif,0.24,0.26,0.244
Double_write::write_to_datafile,0.23,0.26,0.24
Fil_system::flush_file_spaces,0.22,0.26,0.24
Double_write::write_data_pages,0.23,0.26,0.24
__alloc_skb,0.2,0.26,0.24
log_flush_notifier,0.23,0.25,0.238
__vdso_clock_gettime,0.22,0.25,0.238
check_single_table_access,0.21,0.27,0.236
Fil_shard::flush_file_spaces,0.21,0.26,0.236
ib_log_wr_notif,0.23,0.24,0.23200000000000004
ha_innobase::innobase_get_index,0.21,0.25,0.23199999999999998
__fdget,0.22,0.25,0.23199999999999998
log_write_notifier,0.22,0.24,0.23000000000000004
std::string::_Rep::_S_create,0.2,0.25,0.22799999999999998
Write_rows_log_event::binlog_row_logging_function,0.21,0.25,0.22599999999999998
Lex_input_stream::add_digest_token,0.21,0.23,0.22400000000000003
Table_map_log_event::Table_map_log_event,0.21,0.24,0.22399999999999998
__fget_light,0.21,0.24,0.22399999999999998
check_stack_overrun,0.2,0.24,0.22199999999999998
ext4_mark_inode_dirty,0.21,0.24,0.22199999999999998
__check_object_size,0.2,0.24,0.22000000000000003
page_cur_insert_rec_low,0.21,0.23,0.22000000000000003
instantiate_tmp_table,0.18,0.24,0.21799999999999997
cmp_data,0.2,0.24,0.21599999999999997
THD::binlog_write_row,0.19,0.24,0.21200000000000002
PT_insert::make_cmd,0.18,0.24,0.21200000000000002
handler::ha_reset,0.15,0.24,0.21000000000000002
page_copy_rec_list_end,0.18,0.24,0.21000000000000002
QEP_TAB::cleanup,0.18,0.24,0.20999999999999996
Item_bool_func2::resolve_type,0.2,0.23,0.20600000000000002
net_flush,0.18,0.22,0.20400000000000001
trx_undo_assign_undo,0.17,0.24,0.20400000000000001
ext4_da_write_begin,0.17,0.22,0.202
srv_purge_coordinator_thread,0.19,0.21,0.202
skb_copy_datagram_from_iovec,0.19,0.21,0.202
Query_block::Query_block,0.19,0.21,0.2
Sql_cmd_insert_base::prepare_inner,0.17,0.21,0.2
os_aio_func,0.18,0.21,0.2
TABLE::init,0.16,0.23,0.198
Query_expression::Query_expression,0.15,0.22,0.198
lock_table,0.19,0.2,0.196
btr_page_split_and_insert,0.17,0.23,0.194
"PFS_buffer_scalable_container<PFS_metadata_lock, 1024, 1024, PFS_buffer_default_array<PFS_metadata_lock>, PFS_buffer_default_allocator<PFS_metadata_lock> >::allocate",0.17,0.23,0.194
invoke_pre_parse_rewrite_plugins,0.17,0.21,0.19200000000000003
Item_field::set_field,0.17,0.21,0.192
Session_tracker::get_tracker,0.16,0.21,0.19
Optimize_table_order::best_access_path,0.17,0.2,0.188
trx_prepare_for_mysql,0.17,0.2,0.188
free,0.17,0.2,0.188
blk_update_request,0.16,0.24,0.188
Item_func::compile,0.17,0.2,0.186
Item::itemize,0.18,0.19,0.186
btr_cur_pessimistic_delete,0.17,0.2,0.184
btr_compress,0.17,0.2,0.184
MYSQL_BIN_LOG::sync_binlog_file,0.15,0.2,0.18200000000000002
Item::Item,0.14,0.21,0.18200000000000002
[libc-2.17.so],0.15,0.2,0.18200000000000002
ha_innobase::read_range_next,0.18,0.19,0.182
sysret_audit,0.16,0.2,0.182
lock_clust_rec_read_check_and_lock,0.17,0.2,0.182
LEX::create_query_expr_and_block,0.16,0.2,0.182
IO_CACHE_ostream::sync,0.15,0.2,0.18000000000000002
Item_field::used_tables,0.15,0.22,0.18
sys_fdatasync,0.15,0.2,0.17800000000000002
handler::read_range_next,0.17,0.19,0.178
sock_poll,0.15,0.2,0.178
syscall,0.17,0.19,0.178
mtr_t::Command::execute,0.16,0.19,0.17600000000000002
sockfd_lookup_light,0.16,0.21,0.17600000000000002
Fil_shard::space_extend,0.15,0.2,0.176
plugin_foreach_with_mask,0.12,0.24,0.176
row_prebuilt_t::end_stmt,0.16,0.19,0.17400000000000002
my_timer_cycles,0.12,0.2,0.174
Lex_input_stream::init,0.16,0.21,0.174
pfs_memory_free_vc,0.15,0.2,0.17200000000000001
rec_init_offsets,0.15,0.2,0.17200000000000001
operator delete,0.15,0.19,0.172
io_submit,0.16,0.18,0.172
Query_block::setup_tables,0.15,0.19,0.17
handler::ha_index_next,0.16,0.18,0.17
JOIN::cleanup,0.14,0.23,0.17
row_sel_store_mysql_rec,0.16,0.18,0.168
ext4_reserve_inode_write,0.15,0.19,0.168
PT_item_list::contextualize,0.15,0.2,0.16799999999999998
thd_to_innodb_session,0.15,0.19,0.16799999999999998
JOIN::optimize_distinct_group_order,0.16,0.18,0.16799999999999998
JOIN::get_best_combination,0.15,0.19,0.16799999999999998
os_file_read_func,0.16,0.18,0.166
bio_endio,0.13,0.21,0.166
Item::save_in_field,0.14,0.19,0.166
Sql_cmd_delete::prepare_inner,0.14,0.18,0.164
__audit_syscall_exit,0.15,0.18,0.164
net_write_packet,0.13,0.2,0.164
sys_io_submit,0.15,0.17,0.162
btr_pcur_t::store_position,0.14,0.19,0.162
THD::reset_for_next_command,0.14,0.21,0.162
ha_innobase::general_fetch,0.15,0.17,0.162
get_cached_schema_access,0.13,0.19,0.16
pthread_cond_broadcast@@GLIBC_2.3.2,0.12,0.19,0.15999999999999998
lf_dynarray_lvalue,0.14,0.17,0.15800000000000003
do_io_submit,0.15,0.17,0.158
__ext4_journal_start_sb,0.14,0.17,0.15600000000000003
tree_and,0.14,0.16,0.15600000000000003
Protocol_classic::net_store_data_with_conversion,0.14,0.16,0.156
Double_write::write_pages,0.13,0.18,0.154
Double_write::write_dblwr_pages,0.13,0.17,0.15200000000000002
ha_innobase::end_stmt,0.12,0.17,0.152
thd_ha_data,0.14,0.17,0.152
Security_context::check_access,0.14,0.16,0.152
Protocol_classic::start_result_metadata,0.13,0.17,0.152
PTI_text_literal_text_string::itemize,0.14,0.16,0.15000000000000002
store_key::copy,0.14,0.16,0.15
Binlog_event_writer::write,0.13,0.17,0.14800000000000002
ktime_get_ts64,0.1,0.18,0.14800000000000002
jbd2__journal_start,0.13,0.16,0.14800000000000002
JOIN::finalize_table_conditions,0.13,0.16,0.148
Item_basic_constant::used_tables,0.11,0.17,0.14600000000000002
setup_tmp_table_handler,0.14,0.16,0.14600000000000002
my_convert,0.13,0.16,0.14600000000000002
Arg_comparator::set_cmp_func,0.13,0.16,0.14600000000000002
get_and_lock_tablespace_names,0.12,0.16,0.146
digest_add_token,0.13,0.15,0.14200000000000002
row_sel_convert_mysql_key_to_innobase,0.1,0.18,0.14200000000000002
page_move_rec_list_end,0.12,0.17,0.14
GetTableAccessPath,0.12,0.16,0.14
sys_pread64,0.13,0.15,0.138
JOIN::JOIN,0.13,0.16,0.138
mpage_prepare_extent_to_map,0.12,0.16,0.138
temptable::Handler::create,0.11,0.15,0.138
MEM_ROOT::FreeBlocks,0.12,0.17,0.136
Lex_input_stream::reset,0.12,0.16,0.136
Optimize_table_order::calculate_scan_cost,0.1,0.16,0.134
std::__detail::_Prime_rehash_policy::_M_next_bkt,0.12,0.15,0.134
Log_event::write_header,0.12,0.15,0.134
mtr_t::Command::release_all,0.12,0.16,0.134
find_field_in_table,0.11,0.15,0.134
Item_func::type,0.12,0.15,0.134
check_grant,0.11,0.16,0.134
ext4_file_read,0.12,0.15,0.134
generic_file_aio_read2,0.12,0.15,0.134
MYSQL_BIN_LOG::write_cache,0.11,0.15,0.132
vfs_read,0.12,0.15,0.132
"std::__stable_sort_adaptive<Key_use*, Key_use*, long, __gnu_cxx::__ops::_Iter_comp_iter<bool",0.12,0.15,0.132
get_max_digest_length,0.1,0.16,0.132
get_new_handler,0.12,0.14,0.13
tag_pages_for_writeback,0.12,0.16,0.13
unix_poll,0.12,0.15,0.13
ut_lock_free_hash_t::get_tuple,0.1,0.16,0.13
do_generic_file_read.constprop.52,0.11,0.15,0.13
Item::save_in_field_no_warnings,0.11,0.15,0.13
mtr_t::s_lock,0.12,0.14,0.13
kvm_clock_get_cycles,0.1,0.16,0.128
store_key::copy_inner,0.11,0.14,0.128
page_copy_rec_list_end_to_created_page,0.11,0.16,0.128
ext4_end_bio,0.1,0.17,0.126
do_sync_read,0.11,0.14,0.124
__audit_syscall_entry,0.11,0.14,0.124
pfs_start_idle_wait_v1,0.11,0.14,0.124
"stream_copy<IO_CACHE_binlog_cache_storage, Basic_ostream>",0.1,0.14,0.124
THD::binlog_query,0.11,0.14,0.124
pfs_rebind_table_v1,0.11,0.14,0.124
Query_block::simplify_joins,0.1,0.14,0.122
temptable::Handler::Handler,0.11,0.13,0.122
MYSQL_BIN_LOG::do_write_cache,0.1,0.13,0.122
Session_consistency_gtids_ctx::notify_after_response_packet,0.1,0.15,0.122
open_temporary_tables,0.1,0.14,0.122
row_mysql_store_col_in_innobase_format,0.11,0.14,0.122
LEX::clear_privileges,0.09,0.14,0.12000000000000002
temptable::Table::Table,0.08,0.15,0.12
PT_delete::make_cmd,0.1,0.14,0.12
Security_context::checkout_access_maps,0.09,0.14,0.12
get_best_skip_scan,0.11,0.13,0.12
auditsys,0.1,0.13,0.12
Item_func_between::update_used_tables,0.09,0.15,0.11800000000000002
QEP_TAB::access_path,0.1,0.13,0.11800000000000002
dd::cache::Dictionary_client::commit_modified_objects,0.1,0.13,0.118
Item_int::Item_int,0.1,0.14,0.11599999999999999
Item_field::type,0.07,0.14,0.11400000000000002
insert_events_statements_history,0.11,0.12,0.11399999999999999
__pollwait,0.1,0.13,0.11200000000000002
lock_trx_release_locks,0.08,0.13,0.11200000000000002
Item_field::itemize,0.09,0.15,0.11199999999999999
mpage_submit_page,0.1,0.13,0.11199999999999999
substitute_gc,0.09,0.12,0.11199999999999999
dict_index_t::is_usable,0.1,0.13,0.11199999999999999
net_field_length_size,0.11,0.12,0.11199999999999999
Query_expression::destroy,0.09,0.14,0.11000000000000001
__memmove_ssse3_back,0.08,0.13,0.11000000000000001
setup_range_optimizer_param,0.1,0.13,0.11000000000000001
close_tmp_table,0.09,0.13,0.10999999999999999
ib_io_wr-1,0.1,0.11,0.10800000000000001
OPENSSL_cleanse,0.08,0.13,0.10800000000000001
Table_columns_view<std::function<bool,0.1,0.12,0.10800000000000001
Query_block::term_type,0.09,0.12,0.10800000000000001
